date,month,day_of_week,is_weekend,service_type,avg_service_time,actual_service_time,appointments_per_day,service_slots,num_technicians,backlog_size,demand_capacity_ratio,delay_risk,wait_time
2024-02-13,2,1,0,Battery,3.5,4.232436820906271,34,45,9,0,0.7555555555555555,1,2.0
2024-02-13,2,1,0,Software,1.0,1.1107014318949109,34,45,9,0,0.7555555555555555,0,1.0
2024-02-13,2,1,0,Tire,1.5,2.206422727451127,34,45,9,0,0.7555555555555555,1,1.0
2024-02-13,2,1,0,Battery,3.5,3.446951862499611,34,45,9,0,0.7555555555555555,0,2.0
2024-02-13,2,1,0,Brake,2.5,3.113654992683405,34,45,9,0,0.7555555555555555,1,1.0
2024-02-13,2,1,0,Inspection,1.2,1.6537708741454655,34,45,9,0,0.7555555555555555,1,1.0
2024-02-13,2,1,0,Tire,1.5,1.4923804236922518,34,45,9,0,0.7555555555555555,0,1.0
2024-02-13,2,1,0,Software,1.0,1.376637177059386,34,45,9,0,0.7555555555555555,1,2.0
2024-02-13,2,1,0,Inspection,1.2,1.6445493719740527,34,45,9,0,0.7555555555555555,1,2.0
2024-02-13,2,1,0,Software,1.0,1.341563795426966,34,45,9,0,0.7555555555555555,1,2.0
2024-02-13,2,1,0,Software,1.0,0.9054256722527918,34,45,9,0,0.7555555555555555,0,2.0
2024-02-13,2,1,0,Battery,3.5,3.9367758220878413,34,45,9,0,0.7555555555555555,0,2.0
2024-02-14,2,2,0,Inspection,1.2,1.7063098523352533,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Inspection,1.2,1.489233497923185,30,45,9,0,0.6666666666666666,1,2.0
2024-02-14,2,2,0,Tire,1.5,2.022961008468112,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Brake,2.5,2.8998518200163437,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Inspection,1.2,1.326592462932858,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Tire,1.5,2.0871149151429904,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Battery,3.5,4.212920877201503,30,45,9,0,0.6666666666666666,1,2.0
2024-02-14,2,2,0,Brake,2.5,3.7480620710582584,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Inspection,1.2,1.588474486121031,30,45,9,0,0.6666666666666666,1,2.0
2024-02-14,2,2,0,Inspection,1.2,1.6807395476460725,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Brake,2.5,2.4226188491995186,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Inspection,1.2,1.2272077353989166,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Software,1.0,1.424197605641922,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Brake,2.5,2.7105206529856933,30,45,9,0,0.6666666666666666,0,2.0
2024-02-14,2,2,0,Software,1.0,1.2580394038449039,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Tire,1.5,1.9414664272250066,30,45,9,0,0.6666666666666666,1,2.0
2024-02-14,2,2,0,Brake,2.5,2.009355781495138,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Inspection,1.2,1.686123927369426,30,45,9,0,0.6666666666666666,1,2.0
2024-02-14,2,2,0,Brake,2.5,3.016663164804314,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Inspection,1.2,1.595653340337597,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Tire,1.5,1.942766850034574,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Battery,3.5,3.3607448830845725,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Brake,2.5,3.6259941600270595,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Software,1.0,1.1693742263551865,30,45,9,0,0.6666666666666666,0,1.0
2024-02-14,2,2,0,Inspection,1.2,1.7963301319790619,30,45,9,0,0.6666666666666666,1,2.0
2024-02-14,2,2,0,Tire,1.5,1.8819843761928199,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Tire,1.5,1.950855169347885,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Brake,2.5,3.66110121306656,30,45,9,0,0.6666666666666666,1,1.0
2024-02-14,2,2,0,Tire,1.5,1.5805528887466207,30,45,9,0,0.6666666666666666,0,2.0
2024-02-14,2,2,0,Tire,1.5,1.315566448411171,30,45,9,0,0.6666666666666666,0,1.0
2024-02-15,2,3,0,Battery,3.5,4.378428972944488,37,45,9,0,0.8222222222222222,1,1.0
2024-02-15,2,3,0,Battery,3.5,2.9710116038058407,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Brake,2.5,3.308640112078902,37,45,9,0,0.8222222222222222,1,1.0
2024-02-15,2,3,0,Software,1.0,1.089679225724557,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Software,1.0,0.8296395951406688,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Battery,3.5,4.851549345436869,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Tire,1.5,1.2201021113966786,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Battery,3.5,4.293758691623909,37,45,9,0,0.8222222222222222,1,1.0
2024-02-15,2,3,0,Software,1.0,1.1184107099620078,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Brake,2.5,3.1183062781011115,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Inspection,1.2,1.0891004759891318,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Battery,3.5,3.478680684598648,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Tire,1.5,1.9775929594224857,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Brake,2.5,2.0909813659609884,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Inspection,1.2,1.315601521088686,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Battery,3.5,4.286775041073341,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Brake,2.5,2.3696557050776295,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Brake,2.5,3.5506635117981142,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Brake,2.5,3.290495650098685,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Battery,3.5,5.243232854763827,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Inspection,1.2,1.7137873272643829,37,45,9,0,0.8222222222222222,1,1.0
2024-02-15,2,3,0,Battery,3.5,3.9392733179397474,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Inspection,1.2,1.012411017622553,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Software,1.0,0.846911576425847,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Software,1.0,1.3718817350902857,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Tire,1.5,2.1848634930055892,37,45,9,0,0.8222222222222222,1,1.0
2024-02-15,2,3,0,Brake,2.5,3.381466488348775,37,45,9,0,0.8222222222222222,1,1.0
2024-02-15,2,3,0,Software,1.0,0.9176826898795072,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Software,1.0,0.83865576452012,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Tire,1.5,1.2785622654547217,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Inspection,1.2,1.4051002593143622,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Battery,3.5,5.171015589910427,37,45,9,0,0.8222222222222222,1,2.0
2024-02-15,2,3,0,Software,1.0,0.9948579371638596,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Brake,2.5,2.570944356572007,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Inspection,1.2,1.1553050334545782,37,45,9,0,0.8222222222222222,0,2.0
2024-02-15,2,3,0,Tire,1.5,1.4692862140676044,37,45,9,0,0.8222222222222222,0,1.0
2024-02-15,2,3,0,Software,1.0,1.2717959457020114,37,45,9,0,0.8222222222222222,1,2.0
2024-02-16,2,4,0,Tire,1.5,2.0494748223062604,27,45,9,0,0.6,1,1.0
2024-02-16,2,4,0,Tire,1.5,1.5597774038486478,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Tire,1.5,2.0707799458320473,27,45,9,0,0.6,1,1.0
2024-02-16,2,4,0,Software,1.0,1.2320531641145305,27,45,9,0,0.6,1,2.0
2024-02-16,2,4,0,Inspection,1.2,1.3619367376550078,27,45,9,0,0.6,0,2.0
2024-02-16,2,4,0,Brake,2.5,2.005496585584214,27,45,9,0,0.6,0,2.0
2024-02-16,2,4,0,Battery,3.5,3.8822789045123827,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Tire,1.5,2.063500271744622,27,45,9,0,0.6,1,2.0
2024-02-16,2,4,0,Inspection,1.2,1.3116301109313973,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Inspection,1.2,1.2515323895394919,27,45,9,0,0.6,0,2.0
2024-02-16,2,4,0,Brake,2.5,3.7356025417136864,27,45,9,0,0.6,1,1.0
2024-02-16,2,4,0,Tire,1.5,1.529569271558594,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Inspection,1.2,1.7911389500106474,27,45,9,0,0.6,1,1.0
2024-02-16,2,4,0,Software,1.0,0.8110762203977746,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Tire,1.5,1.6944107240343358,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Software,1.0,1.138226604319568,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Software,1.0,1.0529826453470306,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Tire,1.5,1.3293942045021412,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Software,1.0,1.0913017573484247,27,45,9,0,0.6,0,2.0
2024-02-16,2,4,0,Inspection,1.2,1.7075023302377286,27,45,9,0,0.6,1,1.0
2024-02-16,2,4,0,Inspection,1.2,1.3885246395833113,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Battery,3.5,4.056597786021083,27,45,9,0,0.6,0,2.0
2024-02-16,2,4,0,Software,1.0,1.4791647410904138,27,45,9,0,0.6,1,2.0
2024-02-16,2,4,0,Battery,3.5,4.616926417656874,27,45,9,0,0.6,1,1.0
2024-02-16,2,4,0,Software,1.0,0.915711600296573,27,45,9,0,0.6,0,1.0
2024-02-16,2,4,0,Software,1.0,1.1435355046986524,27,45,9,0,0.6,0,2.0
2024-02-16,2,4,0,Tire,1.5,2.1483503177761505,27,45,9,0,0.6,1,2.0
2024-02-17,2,5,1,Brake,2.5,3.6430661800722315,21,25,5,0,0.84,1,2.0
2024-02-17,2,5,1,Brake,2.5,2.590590569931072,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Inspection,1.2,1.6285781652005418,21,25,5,0,0.84,1,2.0
2024-02-17,2,5,1,Software,1.0,1.2709352300887267,21,25,5,0,0.84,1,1.0
2024-02-17,2,5,1,Inspection,1.2,1.6942202895763554,21,25,5,0,0.84,1,1.0
2024-02-17,2,5,1,Software,1.0,0.8004573735329097,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Tire,1.5,2.0322245538695913,21,25,5,0,0.84,1,2.0
2024-02-17,2,5,1,Software,1.0,1.3251860347571895,21,25,5,0,0.84,1,2.0
2024-02-17,2,5,1,Software,1.0,1.1208265162113027,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Inspection,1.2,1.0387722820558938,21,25,5,0,0.84,0,2.0
2024-02-17,2,5,1,Tire,1.5,2.1959280903791045,21,25,5,0,0.84,1,1.0
2024-02-17,2,5,1,Brake,2.5,2.4167566439149684,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Inspection,1.2,1.353178005556804,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Software,1.0,1.3324029497186975,21,25,5,0,0.84,1,2.0
2024-02-17,2,5,1,Tire,1.5,1.998445527266595,21,25,5,0,0.84,1,1.0
2024-02-17,2,5,1,Battery,3.5,4.525004014737281,21,25,5,0,0.84,1,1.0
2024-02-17,2,5,1,Tire,1.5,1.6177589881682986,21,25,5,0,0.84,0,2.0
2024-02-17,2,5,1,Tire,1.5,1.3792437814781042,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Inspection,1.2,0.9981801003660686,21,25,5,0,0.84,0,1.0
2024-02-17,2,5,1,Brake,2.5,3.0764759959471,21,25,5,0,0.84,1,1.0
2024-02-17,2,5,1,Software,1.0,1.1568978066853204,21,25,5,0,0.84,0,1.0
2024-02-18,2,6,1,Battery,3.5,3.873537602458444,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Battery,3.5,4.750218135946844,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Tire,1.5,1.4262757968109288,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Software,1.0,1.3072188007933403,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Battery,3.5,4.290382775019041,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Brake,2.5,2.3036180881212887,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Brake,2.5,3.402530108390169,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Brake,2.5,3.3138468861193475,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Battery,3.5,3.3164145509189864,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Inspection,1.2,1.6794544583205617,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Tire,1.5,1.5339520511784648,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Brake,2.5,2.9182873659075064,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Battery,3.5,3.3743427200282112,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Battery,3.5,3.613903648820938,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Brake,2.5,3.1149157264427747,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Battery,3.5,4.400789571272767,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Software,1.0,1.393676464510941,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Inspection,1.2,1.7032782988646435,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Tire,1.5,2.1585775550134243,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Tire,1.5,1.678400114259114,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Battery,3.5,4.530303098260393,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Software,1.0,1.493076192260806,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Software,1.0,1.0379803046552738,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Brake,2.5,3.4866848771038272,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Tire,1.5,2.2412808770410746,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Software,1.0,0.93001315040363,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Tire,1.5,2.175062090221164,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Brake,2.5,2.1616309241949123,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Software,1.0,0.9910649963120415,32,25,5,7,1.28,1,1.7000000000000002
2024-02-18,2,6,1,Inspection,1.2,1.3352402028971568,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Brake,2.5,2.4316525776594613,32,25,5,7,1.28,1,2.7
2024-02-18,2,6,1,Tire,1.5,2.1500046587641237,32,25,5,7,1.28,1,2.7
2024-02-19,2,0,0,Brake,2.5,3.5826296062392506,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Brake,2.5,3.3248342007225946,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Battery,3.5,2.816851007438141,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Battery,3.5,4.425632805087958,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Tire,1.5,2.098939123964431,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Software,1.0,1.3302251118155024,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Battery,3.5,3.878142213948027,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Brake,2.5,2.5986883365112896,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Software,1.0,1.381664419738548,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Inspection,1.2,1.5773377118117111,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Software,1.0,1.0015617398731949,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Tire,1.5,1.5149391732658737,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Battery,3.5,3.202793546243253,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Tire,1.5,1.7740304661757367,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Brake,2.5,2.6019259514759496,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Software,1.0,1.2069919739074144,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Software,1.0,1.411113575820801,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Brake,2.5,2.718999910720869,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Battery,3.5,5.1095149835682445,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Brake,2.5,3.4017162257058886,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Tire,1.5,1.8057002501893353,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Inspection,1.2,1.0597156402276535,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Inspection,1.2,1.1500712106859439,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Tire,1.5,1.9758100109896841,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Brake,2.5,3.1527558677722887,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Software,1.0,0.8722855062125339,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Inspection,1.2,1.4370984097455075,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Inspection,1.2,1.166845095215304,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Tire,1.5,2.0332491872657417,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Tire,1.5,1.6527955632811357,32,30,6,2,1.0666666666666667,1,1.2
2024-02-19,2,0,0,Tire,1.5,1.2528670033178209,32,30,6,2,1.0666666666666667,1,2.2
2024-02-19,2,0,0,Battery,3.5,4.495427577069304,32,30,6,2,1.0666666666666667,1,1.2
2024-02-20,2,1,0,Battery,3.5,3.4195023897127728,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Tire,1.5,1.577169184331825,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Battery,3.5,2.9872776595466473,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Inspection,1.2,1.6269006841223705,32,45,9,0,0.7111111111111111,1,2.0
2024-02-20,2,1,0,Battery,3.5,3.604039732854149,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Inspection,1.2,1.0311382071752577,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Inspection,1.2,1.6663633167384417,32,45,9,0,0.7111111111111111,1,2.0
2024-02-20,2,1,0,Inspection,1.2,1.4442368475485132,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Brake,2.5,3.367634883548819,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Inspection,1.2,1.1315672774862207,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Inspection,1.2,1.7443495153212347,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Battery,3.5,4.274121301844826,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Inspection,1.2,1.2219137950428458,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Brake,2.5,3.1487168061261492,32,45,9,0,0.7111111111111111,1,2.0
2024-02-20,2,1,0,Software,1.0,1.1935321677451676,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Inspection,1.2,1.1481453385266682,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Brake,2.5,3.353751178028761,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Software,1.0,1.2853346076142946,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Brake,2.5,2.4050901678477294,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Tire,1.5,2.0753262109989308,32,45,9,0,0.7111111111111111,1,2.0
2024-02-20,2,1,0,Inspection,1.2,1.3280684419997384,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Brake,2.5,3.6839575315660245,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Software,1.0,1.0892207620454037,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Inspection,1.2,1.0188908372986558,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Software,1.0,1.1894296050799555,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Software,1.0,1.435074261049484,32,45,9,0,0.7111111111111111,1,2.0
2024-02-20,2,1,0,Inspection,1.2,1.1448744885719648,32,45,9,0,0.7111111111111111,0,2.0
2024-02-20,2,1,0,Inspection,1.2,1.5564964037233147,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Brake,2.5,2.459100191866655,32,45,9,0,0.7111111111111111,0,1.0
2024-02-20,2,1,0,Inspection,1.2,1.6626587321191482,32,45,9,0,0.7111111111111111,1,1.0
2024-02-20,2,1,0,Software,1.0,1.4414943811724463,32,45,9,0,0.7111111111111111,1,2.0
2024-02-20,2,1,0,Inspection,1.2,1.4890493497251545,32,45,9,0,0.7111111111111111,1,1.0
2024-02-21,2,2,0,Tire,1.5,1.911309974789709,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Software,1.0,1.110732682623938,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Inspection,1.2,1.5127661864434254,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Tire,1.5,1.449001689276597,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Software,1.0,1.3376897248666175,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Tire,1.5,2.08642294155045,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Tire,1.5,1.7398002146788225,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Tire,1.5,1.8016943106499663,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,2.978959495022875,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,3.2474804927566714,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Software,1.0,1.027042065386539,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Battery,3.5,3.316671257817931,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,3.656823428211421,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,2.795205520339917,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,3.745839938939924,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Battery,3.5,3.8559105597060137,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Battery,3.5,3.2853340159647098,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,3.552458805141472,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Software,1.0,1.1825209792096871,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Battery,3.5,3.19255272239244,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Battery,3.5,4.753167127817969,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Battery,3.5,4.491494018682126,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Battery,3.5,2.92835867420741,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Software,1.0,1.0349362910845383,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Brake,2.5,2.41123998568571,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Inspection,1.2,1.7565312917436666,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Battery,3.5,3.367114273724981,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Tire,1.5,2.172786987853994,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Tire,1.5,1.253153595882528,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Battery,3.5,2.8237328627153713,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Inspection,1.2,1.5741721693421307,34,30,6,4,1.1333333333333333,1,2.4
2024-02-21,2,2,0,Battery,3.5,4.729061297465719,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Tire,1.5,1.817769832032311,34,30,6,4,1.1333333333333333,1,1.4
2024-02-21,2,2,0,Software,1.0,1.4816602893500046,34,30,6,4,1.1333333333333333,1,2.4
2024-02-22,2,3,0,Software,1.0,1.0873470558423883,40,40,8,0,1.0,0,1.0
2024-02-22,2,3,0,Battery,3.5,3.3433658465711806,40,40,8,0,1.0,0,1.0
2024-02-22,2,3,0,Software,1.0,1.3721137185492658,40,40,8,0,1.0,1,1.0
2024-02-22,2,3,0,Tire,1.5,1.3001289673366538,40,40,8,0,1.0,0,2.0
2024-02-22,2,3,0,Inspection,1.2,1.4862238965286187,40,40,8,0,1.0,1,1.0
2024-02-22,2,3,0,Tire,1.5,1.8959360879202078,40,40,8,0,1.0,1,2.0
2024-02-22,2,3,0,Software,1.0,1.331360852788947,40,40,8,0,1.0,1,1.0
2024-02-22,2,3,0,Brake,2.5,2.847684574801486,40,40,8,0,1.0,0,1.0
2024-02-22,2,3,0,Software,1.0,0.9129571508718682,40,40,8,0,1.0,0,2.0
2024-02-22,2,3,0,Inspection,1.2,1.6365631566119885,40,40,8,0,1.0,1,1.0
2024-02-22,2,3,0,Software,1.0,1.1831903882658081,40,40,8,0,1.0,0,1.0
2024-02-22,2,3,0,Software,1.0,1.0854010394656577,40,40,8,0,1.0,0,2.0
2024-02-22,2,3,0,Tire,1.5,1.2595144537741272,40,40,8,0,1.0,0,2.0
2024-02-22,2,3,0,Inspection,1.2,1.243527271342408,40,40,8,0,1.0,0,2.0
2024-02-22,2,3,0,Inspection,1.2,1.1670767207359056,40,40,8,0,1.0,0,2.0
